model,region,year,area,lai,tas,pr,gpp,pct_growth_gpp
MIROC-ES2L,Albania,2054,73806921728.0,141470726057.09406,17.080041253076843,1.1140961323880416,4.691700765762755,-0.04569600960419362
MIROC-ES2L,Albania,2055,73806921728.0,148725742927.84933,16.978706422570667,1.0577140594687142,4.9319307862570625,0.04993539825339344
MIROC-ES2L,Albania,2056,73806921728.0,191172305978.8441,16.690307934036696,0.888287773073811,5.155188721414492,0.044273174592567965
MIROC-ES2L,Albania,2057,73806921728.0,117059177136.96687,17.18273549537139,0.9305940818818615,4.257292550127798,-0.1913703195710228
MIROC-ES2L,Albania,2058,73806921728.0,148767959522.48236,17.650984170992103,1.0446602005010017,4.944621938938158,0.14966710233489233
MIROC-ES2L,Albania,2059,73806921728.0,160973608762.53012,18.248115016989516,0.8396105757993586,5.64143533635163,0.13183801643879312
MIROC-ES2L,Albania,2060,73806921728.0,167749318295.3213,17.189637214368815,1.1430227310091354,5.938195008187061,0.05126669112769355
MIROC-ES2L,Albania,2061,73806921728.0,159523101316.28946,17.051009170323198,1.217700657823688,5.613656570806267,-0.05620291415989209
MIROC-ES2L,Albania,2062,73806921728.0,151933785820.47406,17.642769758668692,0.9852346801001922,5.475714442064282,-0.024879543470532006
MIROC-ES2L,Albania,2063,73806921728.0,145722167152.01645,17.125230094178107,0.9537480415743701,4.892282632725253,-0.11266376826077429
MIROC-ES2L,Albania,2064,73806921728.0,145452083892.84714,16.377344333669555,1.0536911382246725,5.399502609538063,0.09864784935337179
MIROC-ES2L,Albania,2065,73806921728.0,129596233702.56815,17.787256946302477,0.8822494656548204,4.890097355431339,-0.09909462760833843
MIROC-ES2L,Albania,2066,73806921728.0,138016643867.20068,16.940471826840792,1.027447559052432,5.079749809413715,0.03804979788739238
MIROC-ES2L,Albania,2067,73806921728.0,158620907615.88626,17.88491595542598,1.023886665891354,5.908329394004988,0.1511011067466601
MIROC-ES2L,Albania,2068,73806921728.0,143847288160.14005,16.914337808577784,0.9958715043124234,5.260728300143336,-0.11609363974061448
MIROC-ES2L,Albania,2069,73806921728.0,120339258106.58867,17.1840944055009,1.1129582115208279,5.066303013346949,-0.03765811434145516
MIROC-ES2L,Albania,2070,73806921728.0,147755264898.95416,17.563645036253206,0.9961112109972093,5.474426421695565,0.07747614412715009
