model,region,year,area,lai,tas,pr,gpp,pct_growth_gpp
MIROC-ES2L,Croatia,2015,67333591040.0,102470708676.73268,11.062740796232902,1.0884186070276787,3.71256171643596,
MIROC-ES2L,Croatia,2016,67333591040.0,83910796099.36684,10.631083987710271,1.3278398935497377,3.1659487071038237,-0.15926936778633505
MIROC-ES2L,Croatia,2017,67333591040.0,98411443143.37756,10.919578991197568,1.2839967531556324,3.293236393084085,0.039418027199964456
MIROC-ES2L,Croatia,2018,67333591040.0,105008862474.5997,11.305158724850173,1.0963982933403287,3.702307516412172,0.11708549098369692
MIROC-ES2L,Croatia,2019,67333591040.0,80153981721.29358,11.762095913821726,1.1496679223518855,3.0705039589131946,-0.18711457421901456
MIROC-ES2L,Croatia,2020,67333591040.0,77013958694.87648,10.859343548550669,1.3274375744438693,2.6061971149444823,-0.1639495893936872
MIROC-ES2L,Croatia,2021,67333591040.0,80135523170.35088,9.085177152450797,1.219292837180196,2.9805736695630625,0.1342236738240078
MIROC-ES2L,Croatia,2022,67333591040.0,84926093257.78816,9.203279009257301,1.1287534100868841,3.4014781163069863,0.1320942886852241
MIROC-ES2L,Croatia,2023,67333591040.0,93527503545.00188,10.357322295724543,1.1329471294310134,3.4739462701562522,0.021081124182731115
MIROC-ES2L,Croatia,2024,67333591040.0,89350429687.6348,11.16277924417801,0.803532202185877,3.494160768986527,0.0058020221056271915
MIROC-ES2L,Croatia,2025,67333591040.0,100398191289.85677,11.498026223378647,1.0396456625258772,3.726054696942013,0.06425672834491492
MIROC-ES2L,Croatia,2026,67333591040.0,83147460148.92595,11.316725639447782,1.192166349711268,3.148089245369421,-0.16855427185705696
MIROC-ES2L,Croatia,2027,67333591040.0,121228258788.7065,11.186158815148758,1.4350885311047297,3.7432127252004777,0.17314858009887635
MIROC-ES2L,Croatia,2028,67333591040.0,110486674463.47466,12.598238068460775,1.2606364997774373,3.6995324897177064,-0.0117378025789312
MIROC-ES2L,Croatia,2029,67333591040.0,109702697813.287,10.750733007143651,1.1768573893803254,3.650253880210648,-0.013409736138899842
MIROC-ES2L,Croatia,2030,67333591040.0,87777475028.17732,10.946213730067427,1.0667293261697146,3.2418399850471564,-0.11865565616610407
MIROC-ES2L,Croatia,2031,67333591040.0,68404119896.76381,11.952910373635518,1.3378871585287198,2.4363121504135217,-0.28565558302927674
MIROC-ES2L,Croatia,2032,67333591040.0,86915997371.93068,11.130339809063402,1.0608728497206774,3.3405197335120933,0.3156409215165731
